"participant","language","musical_practice","key_resp.corr","key_resp.rt","trials","audio1","audio2","Age","Sex","Language"
"58bfee7de5869400018f5e9e","french english","y",1,7.9273,14,"stimuli/E4.wav","stimuli/B4.wav","38","Male","French"
"58bfee7de5869400018f5e9e","french english","y",1,6.3274,16,"stimuli/G4.wav","stimuli/A4.wav","38","Male","French"
"58bfee7de5869400018f5e9e","french english","y",1,6.888,12,"stimuli/A4.wav","stimuli/D4.wav","38","Male","French"
"58bfee7de5869400018f5e9e","french english","y",1,4.5192,6,"stimuli/G4.wav","stimuli/G4.wav","38","Male","French"
"58bfee7de5869400018f5e9e","french english","y",1,4.2141,15,"stimuli/Eb4.wav","stimuli/Bb4.wav","38","Male","French"
"58bfee7de5869400018f5e9e","french english","y",1,4.2779,4,"stimuli/C5.wav","stimuli/Eb4.wav","38","Male","French"
"58bfee7de5869400018f5e9e","french english","y",1,4.0928,3,"stimuli/Eb4.wav","stimuli/Eb4.wav","38","Male","French"
"58bfee7de5869400018f5e9e","french english","y",1,4.0468,8,"stimuli/Bb4.wav","stimuli/C5.wav","38","Male","French"
"58bfee7de5869400018f5e9e","french english","y",1,4.3216,5,"stimuli/C4.wav","stimuli/F4.wav","38","Male","French"
"58bfee7de5869400018f5e9e","french english","y",1,4.1341,19,"stimuli/Eb4.wav","stimuli/E4.wav","38","Male","French"
"58bfee7de5869400018f5e9e","french english","y",1,4.0847,18,"stimuli/C5.wav","stimuli/C5.wav","38","Male","French"
"58bfee7de5869400018f5e9e","french english","y",1,3.9103,2,"stimuli/F4.wav","stimuli/Db4.wav","38","Male","French"
"58bfee7de5869400018f5e9e","french english","y",1,4.1274,0,"stimuli/A4.wav","stimuli/Bb4.wav","38","Male","French"
"58bfee7de5869400018f5e9e","french english","y",1,3.9625,11,"stimuli/C4.wav","stimuli/Ab4.wav","38","Male","French"
"58bfee7de5869400018f5e9e","french english","y",1,3.9067,10,"stimuli/Db4.wav","stimuli/Ab4.wav","38","Male","French"
"58bfee7de5869400018f5e9e","french english","y",1,3.8007,17,"stimuli/C4.wav","stimuli/D4.wav","38","Male","French"
"58bfee7de5869400018f5e9e","french english","y",1,3.894,7,"stimuli/Bb4.wav","stimuli/Db4.wav","38","Male","French"
"58bfee7de5869400018f5e9e","french english","y",1,4.4975,1,"stimuli/D4.wav","stimuli/F4.wav","38","Male","French"
"58bfee7de5869400018f5e9e","french english","y",1,3.9611,9,"stimuli/B4.wav","stimuli/B4.wav","38","Male","French"
"58bfee7de5869400018f5e9e","french english","y",1,4.5843,13,"stimuli/F4.wav","stimuli/G4.wav","38","Male","French"
"5c75c0b13348af0001919592","French","n",1,4.342,4,"stimuli/C5.wav","stimuli/Eb4.wav","30","Female","French"
"5c75c0b13348af0001919592","French","n",1,5.278,19,"stimuli/Eb4.wav","stimuli/E4.wav","30","Female","French"
"5c75c0b13348af0001919592","French","n",1,4.539,13,"stimuli/F4.wav","stimuli/G4.wav","30","Female","French"
"5c75c0b13348af0001919592","French","n",1,4.172,1,"stimuli/D4.wav","stimuli/F4.wav","30","Female","French"
"5c75c0b13348af0001919592","French","n",1,4.125,11,"stimuli/C4.wav","stimuli/Ab4.wav","30","Female","French"
"5c75c0b13348af0001919592","French","n",1,4.152,16,"stimuli/G4.wav","stimuli/A4.wav","30","Female","French"
"5c75c0b13348af0001919592","French","n",1,4.272,5,"stimuli/C4.wav","stimuli/F4.wav","30","Female","French"
"5c75c0b13348af0001919592","French","n",1,4.288,8,"stimuli/Bb4.wav","stimuli/C5.wav","30","Female","French"
"5c75c0b13348af0001919592","French","n",1,4.187,6,"stimuli/G4.wav","stimuli/G4.wav","30","Female","French"
"5c75c0b13348af0001919592","French","n",1,4.705,10,"stimuli/Db4.wav","stimuli/Ab4.wav","30","Female","French"
"5c75c0b13348af0001919592","French","n",1,4.335,15,"stimuli/Eb4.wav","stimuli/Bb4.wav","30","Female","French"
"5c75c0b13348af0001919592","French","n",1,4.305,9,"stimuli/B4.wav","stimuli/B4.wav","30","Female","French"
"5c75c0b13348af0001919592","French","n",1,4.137,3,"stimuli/Eb4.wav","stimuli/Eb4.wav","30","Female","French"
"5c75c0b13348af0001919592","French","n",1,4.042,12,"stimuli/A4.wav","stimuli/D4.wav","30","Female","French"
"5c75c0b13348af0001919592","French","n",1,5.121,0,"stimuli/A4.wav","stimuli/Bb4.wav","30","Female","French"
"5c75c0b13348af0001919592","French","n",1,4.119,7,"stimuli/Bb4.wav","stimuli/Db4.wav","30","Female","French"
"5c75c0b13348af0001919592","French","n",1,4.171,2,"stimuli/F4.wav","stimuli/Db4.wav","30","Female","French"
"5c75c0b13348af0001919592","French","n",1,4.172,14,"stimuli/E4.wav","stimuli/B4.wav","30","Female","French"
"5c75c0b13348af0001919592","French","n",1,4.371,17,"stimuli/C4.wav","stimuli/D4.wav","30","Female","French"
"5c75c0b13348af0001919592","French","n",1,4.387,18,"stimuli/C5.wav","stimuli/C5.wav","30","Female","French"
"5d28a3187d6ad00001a33280","french","n",1,5.208,5,"stimuli/C4.wav","stimuli/F4.wav","34","Male","French"
"5d28a3187d6ad00001a33280","french","n",1,7.285,16,"stimuli/G4.wav","stimuli/A4.wav","34","Male","French"
"5d28a3187d6ad00001a33280","french","n",1,5.684,1,"stimuli/D4.wav","stimuli/F4.wav","34","Male","French"
"5d28a3187d6ad00001a33280","french","n",1,4.485,0,"stimuli/A4.wav","stimuli/Bb4.wav","34","Male","French"
"5d28a3187d6ad00001a33280","french","n",1,5.388,14,"stimuli/E4.wav","stimuli/B4.wav","34","Male","French"
"5d28a3187d6ad00001a33280","french","n",1,5.646,6,"stimuli/G4.wav","stimuli/G4.wav","34","Male","French"
"5d28a3187d6ad00001a33280","french","n",1,4.553,3,"stimuli/Eb4.wav","stimuli/Eb4.wav","34","Male","French"
"5d28a3187d6ad00001a33280","french","n",1,4.219,4,"stimuli/C5.wav","stimuli/Eb4.wav","34","Male","French"
"5d28a3187d6ad00001a33280","french","n",1,4.41,15,"stimuli/Eb4.wav","stimuli/Bb4.wav","34","Male","French"
"5d28a3187d6ad00001a33280","french","n",1,4.84,12,"stimuli/A4.wav","stimuli/D4.wav","34","Male","French"
"5d28a3187d6ad00001a33280","french","n",1,4.745,8,"stimuli/Bb4.wav","stimuli/C5.wav","34","Male","French"
"5d28a3187d6ad00001a33280","french","n",1,4.745,13,"stimuli/F4.wav","stimuli/G4.wav","34","Male","French"
"5d28a3187d6ad00001a33280","french","n",1,4.27,18,"stimuli/C5.wav","stimuli/C5.wav","34","Male","French"
"5d28a3187d6ad00001a33280","french","n",1,5.99,19,"stimuli/Eb4.wav","stimuli/E4.wav","34","Male","French"
"5d28a3187d6ad00001a33280","french","n",1,7.227,10,"stimuli/Db4.wav","stimuli/Ab4.wav","34","Male","French"
"5d28a3187d6ad00001a33280","french","n",1,5.293,9,"stimuli/B4.wav","stimuli/B4.wav","34","Male","French"
"5d28a3187d6ad00001a33280","french","n",1,5.607,17,"stimuli/C4.wav","stimuli/D4.wav","34","Male","French"
"5d28a3187d6ad00001a33280","french","n",1,5.558,2,"stimuli/F4.wav","stimuli/Db4.wav","34","Male","French"
"5d28a3187d6ad00001a33280","french","n",1,6.889,11,"stimuli/C4.wav","stimuli/Ab4.wav","34","Male","French"
"5d28a3187d6ad00001a33280","french","n",1,4.775,7,"stimuli/Bb4.wav","stimuli/Db4.wav","34","Male","French"
"5d66b4f503b0d900195ca627","French","n",1,4.2947,15,"stimuli/Eb4.wav","stimuli/Bb4.wav","59","Male","French"
"5d66b4f503b0d900195ca627","French","n",1,4.9102,7,"stimuli/Bb4.wav","stimuli/Db4.wav","59","Male","French"
"5d66b4f503b0d900195ca627","French","n",1,4.609,14,"stimuli/E4.wav","stimuli/B4.wav","59","Male","French"
"5d66b4f503b0d900195ca627","French","n",1,4.6941,17,"stimuli/C4.wav","stimuli/D4.wav","59","Male","French"
"5d66b4f503b0d900195ca627","French","n",1,4.4112,1,"stimuli/D4.wav","stimuli/F4.wav","59","Male","French"
"5d66b4f503b0d900195ca627","French","n",1,4.3814,6,"stimuli/G4.wav","stimuli/G4.wav","59","Male","French"
"5d66b4f503b0d900195ca627","French","n",1,4.414,16,"stimuli/G4.wav","stimuli/A4.wav","59","Male","French"
"5d66b4f503b0d900195ca627","French","n",1,4.1192,13,"stimuli/F4.wav","stimuli/G4.wav","59","Male","French"
"5d66b4f503b0d900195ca627","French","n",1,4.2288,18,"stimuli/C5.wav","stimuli/C5.wav","59","Male","French"
"5d66b4f503b0d900195ca627","French","n",1,4.2883,5,"stimuli/C4.wav","stimuli/F4.wav","59","Male","French"
"5d66b4f503b0d900195ca627","French","n",1,4.029,11,"stimuli/C4.wav","stimuli/Ab4.wav","59","Male","French"
"5d66b4f503b0d900195ca627","French","n",1,4.1784,12,"stimuli/A4.wav","stimuli/D4.wav","59","Male","French"
"5d66b4f503b0d900195ca627","French","n",1,4.0694,8,"stimuli/Bb4.wav","stimuli/C5.wav","59","Male","French"
"5d66b4f503b0d900195ca627","French","n",1,4.1025,4,"stimuli/C5.wav","stimuli/Eb4.wav","59","Male","French"
"5d66b4f503b0d900195ca627","French","n",1,4.3008,9,"stimuli/B4.wav","stimuli/B4.wav","59","Male","French"
"5d66b4f503b0d900195ca627","French","n",1,4.0197,0,"stimuli/A4.wav","stimuli/Bb4.wav","59","Male","French"
"5d66b4f503b0d900195ca627","French","n",1,4.4352,2,"stimuli/F4.wav","stimuli/Db4.wav","59","Male","French"
"5d66b4f503b0d900195ca627","French","n",1,4.0449,3,"stimuli/Eb4.wav","stimuli/Eb4.wav","59","Male","French"
"5d66b4f503b0d900195ca627","French","n",1,4.0231,10,"stimuli/Db4.wav","stimuli/Ab4.wav","59","Male","French"
"5d66b4f503b0d900195ca627","French","n",1,4.3938,19,"stimuli/Eb4.wav","stimuli/E4.wav","59","Male","French"
"5d726b8a0c3f0f0017cdfcf7","French","n",1,4.1504,14,"stimuli/E4.wav","stimuli/B4.wav","34","Male","French"
"5d726b8a0c3f0f0017cdfcf7","French","n",1,4.3486,6,"stimuli/G4.wav","stimuli/G4.wav","34","Male","French"
"5d726b8a0c3f0f0017cdfcf7","French","n",1,3.8906,1,"stimuli/D4.wav","stimuli/F4.wav","34","Male","French"
"5d726b8a0c3f0f0017cdfcf7","French","n",1,3.6439,9,"stimuli/B4.wav","stimuli/B4.wav","34","Male","French"
"5d726b8a0c3f0f0017cdfcf7","French","n",1,3.5818,11,"stimuli/C4.wav","stimuli/Ab4.wav","34","Male","French"
"5d726b8a0c3f0f0017cdfcf7","French","n",1,3.8224,19,"stimuli/Eb4.wav","stimuli/E4.wav","34","Male","French"
"5d726b8a0c3f0f0017cdfcf7","French","n",1,4.3008,0,"stimuli/A4.wav","stimuli/Bb4.wav","34","Male","French"
"5d726b8a0c3f0f0017cdfcf7","French","n",1,4.3995,2,"stimuli/F4.wav","stimuli/Db4.wav","34","Male","French"
"5d726b8a0c3f0f0017cdfcf7","French","n",1,4.161,13,"stimuli/F4.wav","stimuli/G4.wav","34","Male","French"
"5d726b8a0c3f0f0017cdfcf7","French","n",1,4.1873,17,"stimuli/C4.wav","stimuli/D4.wav","34","Male","French"
"5d726b8a0c3f0f0017cdfcf7","French","n",1,4.3757,16,"stimuli/G4.wav","stimuli/A4.wav","34","Male","French"
"5d726b8a0c3f0f0017cdfcf7","French","n",1,3.9867,4,"stimuli/C5.wav","stimuli/Eb4.wav","34","Male","French"
"5d726b8a0c3f0f0017cdfcf7","French","n",1,3.9942,5,"stimuli/C4.wav","stimuli/F4.wav","34","Male","French"
"5d726b8a0c3f0f0017cdfcf7","French","n",1,4.6576,8,"stimuli/Bb4.wav","stimuli/C5.wav","34","Male","French"
"5d726b8a0c3f0f0017cdfcf7","French","n",1,4.0365,3,"stimuli/Eb4.wav","stimuli/Eb4.wav","34","Male","French"
"5d726b8a0c3f0f0017cdfcf7","French","n",1,3.946,18,"stimuli/C5.wav","stimuli/C5.wav","34","Male","French"
"5d726b8a0c3f0f0017cdfcf7","French","n",1,3.7585,7,"stimuli/Bb4.wav","stimuli/Db4.wav","34","Male","French"
"5d726b8a0c3f0f0017cdfcf7","French","n",1,4.668,12,"stimuli/A4.wav","stimuli/D4.wav","34","Male","French"
"5d726b8a0c3f0f0017cdfcf7","French","n",1,3.7676,10,"stimuli/Db4.wav","stimuli/Ab4.wav","34","Male","French"
"5d726b8a0c3f0f0017cdfcf7","French","n",1,3.7392,15,"stimuli/Eb4.wav","stimuli/Bb4.wav","34","Male","French"
"5e11434b01423f81a3ff9846","french","n",1,4.637,18,"stimuli/C5.wav","stimuli/C5.wav","38","Male","French"
"5e11434b01423f81a3ff9846","french","n",1,4.421,0,"stimuli/A4.wav","stimuli/Bb4.wav","38","Male","French"
"5e11434b01423f81a3ff9846","french","n",1,4.189,12,"stimuli/A4.wav","stimuli/D4.wav","38","Male","French"
"5e11434b01423f81a3ff9846","french","n",1,4.273,4,"stimuli/C5.wav","stimuli/Eb4.wav","38","Male","French"
"5e11434b01423f81a3ff9846","french","n",1,4.437,2,"stimuli/F4.wav","stimuli/Db4.wav","38","Male","French"
"5e11434b01423f81a3ff9846","french","n",1,5.304,11,"stimuli/C4.wav","stimuli/Ab4.wav","38","Male","French"
"5e11434b01423f81a3ff9846","french","n",1,6.324,13,"stimuli/F4.wav","stimuli/G4.wav","38","Male","French"
"5e11434b01423f81a3ff9846","french","n",1,4.431,17,"stimuli/C4.wav","stimuli/D4.wav","38","Male","French"
"5e11434b01423f81a3ff9846","french","n",1,4.409,5,"stimuli/C4.wav","stimuli/F4.wav","38","Male","French"
"5e11434b01423f81a3ff9846","french","n",1,4.306,3,"stimuli/Eb4.wav","stimuli/Eb4.wav","38","Male","French"
"5e11434b01423f81a3ff9846","french","n",1,4.154,6,"stimuli/G4.wav","stimuli/G4.wav","38","Male","French"
"5e11434b01423f81a3ff9846","french","n",1,4.111,15,"stimuli/Eb4.wav","stimuli/Bb4.wav","38","Male","French"
"5e11434b01423f81a3ff9846","french","n",1,4.421,1,"stimuli/D4.wav","stimuli/F4.wav","38","Male","French"
"5e11434b01423f81a3ff9846","french","n",1,3.919,9,"stimuli/B4.wav","stimuli/B4.wav","38","Male","French"
"5e11434b01423f81a3ff9846","french","n",1,3.904,8,"stimuli/Bb4.wav","stimuli/C5.wav","38","Male","French"
"5e11434b01423f81a3ff9846","french","n",1,4.054,19,"stimuli/Eb4.wav","stimuli/E4.wav","38","Male","French"
"5e11434b01423f81a3ff9846","french","n",1,4.142,14,"stimuli/E4.wav","stimuli/B4.wav","38","Male","French"
"5e11434b01423f81a3ff9846","french","n",1,4.045,16,"stimuli/G4.wav","stimuli/A4.wav","38","Male","French"
"5e11434b01423f81a3ff9846","french","n",1,3.99,10,"stimuli/Db4.wav","stimuli/Ab4.wav","38","Male","French"
"5e11434b01423f81a3ff9846","french","n",1,3.749,7,"stimuli/Bb4.wav","stimuli/Db4.wav","38","Male","French"
"5e15aae07bf572b8f97a847d","french","n",1,5.1856,16,"stimuli/G4.wav","stimuli/A4.wav","30","Male","French"
"5e15aae07bf572b8f97a847d","french","n",1,4.26,17,"stimuli/C4.wav","stimuli/D4.wav","30","Male","French"
"5e15aae07bf572b8f97a847d","french","n",1,4.4434,15,"stimuli/Eb4.wav","stimuli/Bb4.wav","30","Male","French"
"5e15aae07bf572b8f97a847d","french","n",1,4.9252,11,"stimuli/C4.wav","stimuli/Ab4.wav","30","Male","French"
"5e15aae07bf572b8f97a847d","french","n",1,5.0093,8,"stimuli/Bb4.wav","stimuli/C5.wav","30","Male","French"
"5e15aae07bf572b8f97a847d","french","n",1,5.8285,14,"stimuli/E4.wav","stimuli/B4.wav","30","Male","French"
"5e15aae07bf572b8f97a847d","french","n",1,5.3658,12,"stimuli/A4.wav","stimuli/D4.wav","30","Male","French"
"5e15aae07bf572b8f97a847d","french","n",1,4.2203,9,"stimuli/B4.wav","stimuli/B4.wav","30","Male","French"
"5e15aae07bf572b8f97a847d","french","n",1,4.1086,10,"stimuli/Db4.wav","stimuli/Ab4.wav","30","Male","French"
"5e15aae07bf572b8f97a847d","french","n",1,4.3499,18,"stimuli/C5.wav","stimuli/C5.wav","30","Male","French"
"5e15aae07bf572b8f97a847d","french","n",1,3.9591,5,"stimuli/C4.wav","stimuli/F4.wav","30","Male","French"
"5e15aae07bf572b8f97a847d","french","n",1,4.2063,0,"stimuli/A4.wav","stimuli/Bb4.wav","30","Male","French"
"5e15aae07bf572b8f97a847d","french","n",1,4.9786,1,"stimuli/D4.wav","stimuli/F4.wav","30","Male","French"
"5e15aae07bf572b8f97a847d","french","n",1,4.4341,13,"stimuli/F4.wav","stimuli/G4.wav","30","Male","French"
"5e15aae07bf572b8f97a847d","french","n",1,3.9648,7,"stimuli/Bb4.wav","stimuli/Db4.wav","30","Male","French"
"5e15aae07bf572b8f97a847d","french","n",1,3.8013,3,"stimuli/Eb4.wav","stimuli/Eb4.wav","30","Male","French"
"5e15aae07bf572b8f97a847d","french","n",1,4.6446,19,"stimuli/Eb4.wav","stimuli/E4.wav","30","Male","French"
"5e15aae07bf572b8f97a847d","french","n",1,4.1094,6,"stimuli/G4.wav","stimuli/G4.wav","30","Male","French"
"5e15aae07bf572b8f97a847d","french","n",1,3.7628,2,"stimuli/F4.wav","stimuli/Db4.wav","30","Male","French"
"5e15aae07bf572b8f97a847d","french","n",1,3.7528,4,"stimuli/C5.wav","stimuli/Eb4.wav","30","Male","French"
"5e2c96a6ec357b2b16b15d31","French English","y",1,17.687,5,"stimuli/C4.wav","stimuli/F4.wav","66","Female","French"
"5e2c96a6ec357b2b16b15d31","French English","y",1,4.986,15,"stimuli/Eb4.wav","stimuli/Bb4.wav","66","Female","French"
"5e2c96a6ec357b2b16b15d31","French English","y",1,4.402,8,"stimuli/Bb4.wav","stimuli/C5.wav","66","Female","French"
"5e2c96a6ec357b2b16b15d31","French English","y",1,4.336,11,"stimuli/C4.wav","stimuli/Ab4.wav","66","Female","French"
"5e2c96a6ec357b2b16b15d31","French English","y",1,4.371,18,"stimuli/C5.wav","stimuli/C5.wav","66","Female","French"
"5e2c96a6ec357b2b16b15d31","French English","y",1,4.435,16,"stimuli/G4.wav","stimuli/A4.wav","66","Female","French"
"5e2c96a6ec357b2b16b15d31","French English","y",1,3.869,6,"stimuli/G4.wav","stimuli/G4.wav","66","Female","French"
"5e2c96a6ec357b2b16b15d31","French English","y",1,4.419,0,"stimuli/A4.wav","stimuli/Bb4.wav","66","Female","French"
"5e2c96a6ec357b2b16b15d31","French English","y",1,4.318,3,"stimuli/Eb4.wav","stimuli/Eb4.wav","66","Female","French"
